id,title,release_date,description,baseline_score,developers,platforms,genres,release_year
1047177,AI War: Fleet Command,2009-06-02,"""You are outgunned. You are massively outnumbered. You must win."" These are your orders.  Humanity has already fought its war against the machines -- and lost. AI death squads stand watch over every planet and every wormhole, the few remaining human settlements are held captive in orbiting bubbles, and the AIs have turned their attention outward, away from the galaxy, to alien threats or opportunities unknown.  This inattention is our only hope: a small resistance, too insignificant even to be noticed by the AI central command, has survived. These are the forces you will command. The AI subcommanders will fight you to the death when they see you -- but your glimmer of opportunity comes from quietly subduing those subcommanders without alerting central processing to the danger until it's too late.  You do have a few things going in your favor. Your ships are much faster. You have safe AI routines to automate defenses and mining outposts. You have production techniques that can churn out fully-outfitted unmanned fighters in seconds. There will never be more than a few thousand of your ships versus tens of thousands of theirs, but through careful strategy you must somehow reach and destroy the heavily-guarded AI cores.  Go forth into the galaxy, steal AI technology, recapture those planets you must in order to achieve your ends, and save what remains of humanity. But draw too much attention to yourself, and the full might of the AI overlords will come crashing down.",3.0625,Arcen Games,"Windows PC,Mac,Linux","Indie,Real Time Strategy,Simulator,Strategy",2009
1047182,Fuel,2009-06-02,"In an alternate present, vast swathes of America have become no-go areas as the devastating effects of global warming ravage the continent. Floods, storms, bush-fires, tornadoes and hurricanes have driven people from towns and cities into safe zones as extreme weather wreaks havoc, creating thousands of square miles of dangerous uninhabitable areas. People turn to renewable energy in the face of the destruction caused by global warming. But these danger zones become a playground for a new breed of racer. With a stockpile of fuel to be burned, adrenaline junkies head into the wilderness to compete against each other in spectacular races against themselves and the elements.",2.9155844155844157,"Asobo Studio,Codemasters","Windows PC,Xbox 360,PlayStation 3",Racing,2009
1047191,Bookworm Adventures Volume 2,2009-06-04,"Stop the presses! The walls of fiction are collapsing as characters run wild through the Great Library, and only Lex the Bookworm can save the world from certain doom! Build words and battle monsters to survive three storybooks with 10 chapters each. Trade barbs, banter and body blows with over 130 foes, and earn help from fighting friends along the way! The better the word, the badder the damage — so advance your word power with over 20 powerful treasures, including all-new Rainbow tiles. And when you've conquered Adventure mode, the fun keeps going: work wordy wonders in three extra game modes and flex your lexicon in six mini-games.",3.9452054794520546,PopCap Games,Windows PC,"Puzzle,Strategy",2009
1047192,Arc Rise Fantasia,2009-06-04,"From Image Epoch, the team that created the strategy RPG Luminous Arc, comesan epic RPG exclusively developed for the Wii. Arc Rise Fantasia is a product of old and new, combining gorgeous graphics with modern gameplay while bringing classic Japanese high fantasy role-playing action involving airships and dragons, exclusively to the platform.",3.340909090909091,"Imageepoch,Ignition Entertainment",Wii,"RPG,Turn Based Strategy",2009
1047196,Tanki Online,2009-06-04,"Tanki Online is a free multiplayer, browser-based, free-to-play game in the arcade tank simulator genre. Players plays as customized tanks on different maps to defeat opponents in team battle or alone. Other game modes include capture the flag and retain a strategic position. Based on overall performance game credits in form of golds are provided. Credits can be redeemed to upgrade tank performances. Specialized communities are based on the game especially from Eastern Europe , Russia and South Asian nations. Game graphics can work perfectly on decade old pc without any dedicated gpu, that makes for it high demographic appeal.",2.702247191011236,AlternativaPlatform,"Windows PC,Android,Mac",Shooter,2009
1047201,"Nancy Drew Dossier: Lights, Camera, Curses!",2009-06-05,"You, as Nancy Drew, are on the set of a controversial remake of the famous 1930's film Pharaoh! The studio original movie released with an alternate ending due to the untimely death of Lois Manson, the film's star, and became a box office smash. Now, Nancy Drew is undercover on the set to get to the bottom of suspicious press leaks and uncanny accidents that have the production schedule in jeopardy. Is someone trying to sabotage the movie or is it a curse of the fallen film star? Seek the source of sabotage on cursed Hollywood set!",3.0185185185185186,Her Interactive,Windows PC,Adventure,2009
1047202,Nancy Drew: The Haunting of Castle Malloy,2009-06-05,"Touted as the most romantic event to grace the ruined halls of Ireland's Castle Malloy, the Simmons-Mallory wedding was supposed to be a fairytale beginning, but now the groom is missing! Did a banshee crash the wedding or is this a case of cold feet? Can you, as Nancy Drew, unravel the knot of scattered clues and scary superstitions? You'll to catch more than a bridal bouquet to make this is a happily ever after!",3.3661971830985915,Her Interactive,Windows PC,Adventure,2009
1047211,Grand Slam Tennis,2009-06-08,"Grand Slam Tennis features 23 total players, including 9 retired legends and 14 of today's top players at the time of the game's release. Current Male Players: Roger Federer, Rafael Nadal, Andy Murray, Novak Djokovic, Andy Roddick, Jo-Wilfried Tsonga, Lleyton Hewitt and Kei Nishikori. Current Female Players: Serena Williams, Venus Williams, Ana Ivanović, Lindsay Davenport and Maria Sharapova. Retired Male Legends: Pete Sampras, Björn Borg, John McEnroe, Boris Becker, Stefan Edberg, Pat Cash, and Michael Stich Retired Female Legends: Martina Navratilova, Justine Henin and Chris Evert Grand Slam Tennis also includes a ""Create-A-Player"" mode. In the ""Create-A-Player"" mode, players can create their own unique player for use in all modes of the game. The player can customize their created player with branded clothing, racquet styles, accessories and physical appearance. Up to nine players can be created at any one time. Pat Cash serves as the commentator even when he is playing in a match.",2.6818181818181817,"EA Canada,EA Sports",Wii,Sport,2009
1047213,Mario vs. Donkey Kong: Minis March Again!,2009-06-08,"Mario vs. Donkey Kong: Minis March Again! (マリオVSドンキーコング ミニミニ再行進!? Mario tai Donkī Kongu Mini Mini sai Kōshin!) is a puzzle video game for the Nintendo DSi. Announced at the Electronic Entertainment Expo 2009, it is the third game in the Mario vs. Donkey Kong series. It was released via the Nintendo DSiWare download service in North America on June 8, 2009, in Europe and Australia on August 21, 2009 and in Japan on October 7, 2009. It is the first DSiWare game to feature a level editor in which players can create custom-made levels and send them to players on other devices via a wireless Internet connection.",3.0479041916167664,Nintendo,Nintendo DSi,"Platform,Puzzle",2009
1047217,Swords & Soldiers,2009-06-08,"Rewrite history as you take control of the brutal Vikings, the devious Aztecs or the crafty Chinese in their global quest to win the favour of the Gods! Swords & Soldiers is a side-scrolling strategy game that lets you control an entire army and lets you wield devastating magical abilities. Demolish your enemy’s castle at the end of these two-dimensional battlefields and lead your troops to victory!",2.787128712871287,"Chillingo,Two Tribes B.V.","Windows PC,Android,Mac,Linux,iOS,PlayStation 3,Wii","Arcade,Indie,Real Time Strategy,Strategy",2009
1047219,MySims Racing,2009-06-08,"Build your winning kart and take on tricky opponents on a variety of challenging tracks. Use drifting, boost control and strategy to get an edge on your opponents. Compete for prizes and bragging rights with up to four players. Will you come up short or race to victory?",2.5406976744186047,"Artificial Mind & Movement,Electronic Arts","Nintendo DS,Wii","Racing,Simulator",2009
1047220,Tiger Woods PGA Tour 10,2009-06-08,"Tiger Woods PGA Tour 2010 features the U.S. Open, the USGA Championship and the USGA's Rules of Golf for the first time in the franchise's history. The Weather Channel provides dynamic weather data for the game. The new ""Tournament Challenge"" mode allows players to replicate famous shots and moments from the PGA Tour's history.",3.225,"EA Sports,EA Orlando","Xbox 360,PlayStation 3,Wii,PlayStation 2,PlayStation Portable","Simulator,Sport",2009
1047225,Rock Band Unplugged,2009-06-09,"Rock Band Unplugged is an expansion of the Rock Band series of music video games. Game modes are similar to Rock Band's, and the soundtrack includes a number of songs that have already been a part of the Rock Band series. Additional tracks will be a time-limited exclusive to Unplugged before they are released as downloadable content for the console games.",3.4876847290640396,"MTV Games,Harmonix Music Systems",PlayStation Portable,Music,2009
1047226,Prototype,2009-06-09,"Prototype is the first of two games, and let's the user take control of Alex Mercer as he fights to stop the viral outbreak known as BLACKLIGHT throughout Manhattan. Alex is himself infected by the virus, which has given him special, mutant, abilities that will evolve with time and aid him in stopping the virus.",3.135859519408503,"Radical Entertainment,Activision","Windows PC,Xbox 360,PlayStation 4,PlayStation 3,Xbox One","Adventure,Brawler,Platform",2009
1047228,Indiana Jones and the Staff of Kings,2009-06-09,"The plot centers around Indy's search for the Staff of Moses. The game is mostly about a quest which takes you around the world on various quests, fighting Nazis, Panamanian hunters, and Tong thugs, and trying to find artifacts which will unlock other possible things for you to get and do. Although the staff of Moses is never mentioned in the beginning of the game, the plot is set about finding the staff, but the actual part of the story where the quest about finding the staff of Moses first start taking place is a lot further on in the game",2.626943005181347,"LucasArts,Artificial Mind & Movement","Nintendo DS,Wii,PlayStation 2,PlayStation Portable","Adventure,Platform",2009
1047229,Guitar Hero: On Tour - Modern Hits,2009-06-09,"""Guitar Hero On Tour: Modern Hits brings a Modern Rock twist to Guitar Hero for the DS. With the new Fan Request mode, you can choose your path to music stardom and rock the house! On-the-go rockers earn more fans and fame by performing their favorite tunes in different styles (e.g. avoiding note bombs, hitting a 300 note streak or playing different guitar tracks) as requested by their fans while they move back and forth between venues (non-linear gameplay). Utilizing the familiar Guitar Hero Guitar Grip peripheral, gamers can shred through 28 master tracks of the hottest Modern Rock.""",2.5555555555555554,"Vicarious Visions,Activision Publishing Minneapolis Inc.",Nintendo DS,"Music,Simulator",2009
1047232,LEGO Battles,2009-06-09,"Play through six distinct storylines in the game to create your base, buildings and team and deploy your troops for battle! Test your strategies in single-player campaign or Free Play mode to unlock hidden treasures, or play against two of your friends to put your soldiers on the road to victory!",3.2546666666666666,"Hellbent Games,TT Games",Nintendo DS,"Real Time Strategy,Strategy",2009
1047234,Super Mario 63,2009-06-10,"A truly expansive Mario fangame based on Super Mario 64 that combines elements between it, Super Mario Sunshine, and Super Mario Galaxy. Released in 2009 and featuring 64 Shine Sprites and another 64 Star Coins to collect, it remains the largest-scale Flash-based Mario fangame to this day.",3.71301775147929,"Newgrounds,Runouw",Web browser,Platform,2009
1047237,Bomberman Ultra,2009-06-11,"Bomberman Ultra retains classic gameplay elements combined with online multiplayer, full character customization and high-definition graphics. Fans of the popular series will be able to compete with the best Bomberman players worldwide, as Bomberman Ultra delivers frantic 8-player multiplayer battles online in 14 exotic arenas, as well as 4-player local multiplayer. Players can customize their own Bomberman characters with more than 50 character costumes, resulting in more than 150,000 possible combinations!",2.9894736842105263,Hudson Soft,PlayStation 3,Arcade,2009
1047240,New Play Control! Metroid Prime 2: Dark Echoes,2009-06-11,"Wii de Asobu: Metroid Prime 2 (also known as New Play Control! Metroid Prime 2) is a port of Metroid Prime 2: Echoes for the Wii, with motion controls compatibility. This port later released as a part of Metroid Prime Trilogy in the West.",3.919642857142857,Nintendo,Wii,"Adventure,Shooter",2009
1047242,Infinite Space,2009-06-11,"Infinite Space, a role playing game exclusively for the Nintendo DS portable handheld system, takes place in outer space and gives players the ability to control, build, outfit and customize more than 150 spaceships. Infinite Space stretches the DS hardware to the limit, offering over 200 characters and the ability to control multiple spaceships at any one time. Releasing in 2009 and currently being produced by Atsushi Inaba and directed by Hifumi Kouno (from developer Nude Maker), Infinite Space is one of the most complex RPG titles developed for the DS to date, and shows PlatinumGames commitment to teaming up with the most creative minds in gaming.",3.357142857142857,"PlatinumGames,Sega",Nintendo DS,"Real Time Strategy,RPG,Simulator,Tactical,Visual Novel",2009
1047245,Train Simulator,2009-06-12,"Train Simulator fully immerses you in a World of trains, transporting you to a place where you decide what to do, where and when. Experience the challenge of mastering a wide variety of different locos and learning the routes in every direction. Unlock your creative potential using powerful tools to create your very own routes and scenarios and enjoy your collection from the perspective of the driver, passenger or railfan. Whatever you love about trains, Train Simulator has it covered. The core game has received an update every year since release, including major new versions; RailWorks 2: Train Simulator, RailWorks 3: Train Simulator 2012, Train Simulator 2013, Train Simulator 2014... and go one.",2.697674418604651,Dovetail Games,Windows PC,Simulator,2009
1047259,The Elder Scrolls IV: Oblivion - Game of the Year Edition Deluxe,2009-06-16,"The Elder Scrolls IV: Oblivion Game of the Year Edition presents one of the best RPGs of all time like never before. Step inside the most richly detailed and vibrant game-world ever created. With a powerful combination of freeform gameplay and unprecedented graphics, you can unravel the main quest at your own pace or explore the vast world and find your own challenges.",4.298387096774194,"Bethesda Game Studios,Bethesda Softworks",Windows PC,"Adventure,RPG",2009
1047261,Pokémon Rumble,2009-06-16,"Pokémon Rumble is an action video game in the Pokémon series for WiiWare. In North America, the game costs 1500 Nintendo Points.",2.9382767191383596,"Ambrella,Nintendo",Wii,"Brawler,Fighting,RPG,Sport",2009
1047265,Guitar Hero: Smash Hits,2009-06-16,"Guitar Hero Smash Hits is the best of Guitar Hero music, now for the full band! Rock out to the most fun tracks from Guitar Hero, Guitar Hero II, Guitar Hero: Rock the 80's, and Guitar Hero III: Legends of Rock, now for the full band. Using the controllers strum, drum, and belt out a collection of master tracks including Nirvana, Judas Priest, Slayer, Rage Against the Machine, Queen, and many more. Titled Guitar Hero Greatest Hits in Europe and Australia.",3.1916890080428955,"Activision,Beenox","Xbox 360,PlayStation 3,Wii,PlayStation 2",Music,2009
1047273,Ghostbusters: The Video Game,2009-06-16,"The Ghostbusters are back for an all new adventure. With Manhattan overrun again by supernatural creatures, gamers take the role of a new recruit joining the famous Ghostbusters team. Equipped with a variety of unique equipment and gadgets, players hunt, fight and wrangle a wide range of ghosts in an all-new battle to save New York City from its latest paranormal plague. Delivering a special gaming experience to the tremendous Ghostbusters fan base around the world, Ghostbusters: The Video Game features the original cast from Columbia Pictures' classic Ghostbusters films, including Bill Murray, Dan Aykroyd, Harold Ramis and Ernie Hudson - together again for the first time in over 20 years. Supporting the original Ghostbusters crew are the talents of Annie Potts, Brian Doyle Murray and William Atherton. Like the films before it, Ghostbusters: The Video Game is all-new classic adventure with Dan Aykroyd and Harold Ramis returning to the helm to script and create a new storyline that leads gamers through the trials and tribulations of the world's leading paranormal ghost busting team. Players experience a variety of frightening new ghosts, even some based on ideas from Aykroyd and Ramis that never made it into the original feature films.",3.4106548279689233,"Atari Inc.,Terminal Reality","Windows PC,Xbox 360,PlayStation 3","Adventure,Shooter",2009
1047276,Arma 2,2009-06-17,"Arma 2 is set in the near future, year 2009, in a fictional post soviet country called Chernarus. Players will be sent as members of a United States Marine Corps Force Recon squad to this country to prevent further civilian casualties and ensure ongoing stability there. Arma 2 is based on the latest generation technology, offering large ?scale game world, authentic and extremely detailed modern units, weapons, vehicles and enviroments, challenging single player and vast array of multiplayer options.",3.0570719602977667,"Bohemia Interactive Studio,505 Games",Windows PC,"Shooter,Simulator,Strategy,Tactical",2009
1047277,Magic: The Gathering - Duels of the Planeswalkers,2009-06-17,"Magic: The Gathering – Duels of the Planeswalkers is a video game based on the popular collectible card game of the same name, published by Wizards of the Coast.",3.0,"Stainless Games Ltd.,Wizards of the Coast LLC","Windows PC,Xbox 360,PlayStation 3","Card & Board Game,Strategy,Turn Based Strategy",2009
1047282,Tomodachi Collection,2009-06-18,"Tomodachi Collection takes place on an island in the middle of the sea, that can be populated with various Miis created from the built in Mii Maker, or transferred wirelessly from a Wii console. These Miis can be given a personal voice and personality based on the player's liking.",3.358108108108108,"Nintendo,Nintendo SPD Production Group No. 1",Nintendo DS,"Adventure,Simulator",2009
1047288,Fortune Summoners: Secret of the Elemental Stone,2009-06-18,"""Fortune Summoners is a side-scrolling, real-time Action RPG made from the mold of some of gaming's most famous and beloved classic side-scrollers and combined with modern design sensibilities. In it, you will guide Arche Plumfield and her friends through great adventures to uncover the secret of something Arche has discovered - and maybe engage in some Real Heroics on the way!""",3.2413793103448274,"Carpe Fulgur LLC,Lizsoft",Windows PC,"Adventure,Indie,Platform,RPG",2009
1047290,Farmville,2009-06-19,"FarmVille is a farming simulation social network game developed by Zynga in 2009. It is similar to Happy Farm, Farm Town, and video games such as the Story of Seasons series. Its gameplay involves various aspects of farm management such as plowing land, planting, growing, and harvesting crops, harvesting trees and raising livestock. FarmVille is available as an Adobe Flash application via the social-networking website Facebook and Microsoft's MSN Games, and was available as an application (""app"") for the iPhone, iPod Touch and iPad for a brief period in 2010. The game is free to play; however, to progress quickly within the game, players are encouraged to spend Farm Cash (in FarmVille) or Farm Bucks (in FarmVille 2), which are purchasable with real-world currency, or to ""get help from their friends"". After its launch on Facebook in 2009, FarmVille became the most popular game on the site, and held that position for over two years. Starting after 2011, the game began experiencing a considerable decline in popularity. By May 2012, the game was ranked as the seventh most popular Facebook game. As of July 12, 2014, its rank had fallen to the seventy-third most popular Facebook game by Daily Active Users.",1.7391891891891893,Zynga,Web browser,"Simulator,Strategy",2009
1047304,"Time Gentlemen, Please!",2009-06-22,"Ben There, Dan That! and Time Gentlemen, Please! are a couple of rip-roaring point-and-click adventure games . With tongue firmly in cheek, sit back, relax, and put your mind to work solving puzzles, and reading some very funny dialogue. It's like a book, only good! From an horrific and untimely death in deep, dark Peru, via preposterous-and-suspect alien invasions, to whipping back-and-forth in time to stop Hitler and his army of robot Nazi dinosaur clones, this is one set of adventures you're unlikely to forget. Key features: Funny words that'll actually probably make you laugh out loud! Graphics AND sound effects! Thousands of unique responses for almost every action you can think of! NAZI DINOSAURS!",3.1216216216216215,Zombie Cow Studios,Windows PC,"Adventure,Indie,Point-and-Click,Puzzle",2009
1047305,"Ben There, Dan That!",2009-06-22,"Ben There, Dan That! and Time Gentlemen, Please! are a couple of rip-roaring point-and-click adventure games . With tongue firmly in cheek, sit back, relax, and put your mind to work solving puzzles, and reading some very funny dialogue. It's like a book, only good! From an horrific and untimely death in deep, dark Peru, via preposterous-and-suspect alien invasions, to whipping back-and-forth in time to stop Hitler and his army of robot Nazi dinosaur clones, this is one set of adventures you're unlikely to forget.",3.138888888888889,Size Five Games,Windows PC,"Adventure,Indie,Point-and-Click",2009
1047311,Double Edged,2009-06-22,Play as Spartan soldiers that are invading enemy territory in order to rescue their princess. Fight mythical bosses and enemies with a variety of weapons.,3.8,Nitrome,"Android,iOS,Web browser","Arcade,Brawler,Fighting",2009
1047313,Fight Night Round 4,2009-06-23,"Fight Night Round 4 is a boxing video game developed by EA Sports. It is the sequel to Fight Night Round 3, released in 2006. It was released on June 25, 2009 in North America and on June 26, 2009 in Europe, for the PlayStation 3 and Xbox 360.[3] The game's featured boxers are Muhammad Ali and Mike Tyson.[4] It contains 48 licensed boxers[5] as well as several new modes, such as Legacy mode.[6][7]",3.495967741935484,"EA Canada,EA Sports","Xbox 360,PlayStation 3","Fighting,Sport",2009
1047314,Overlord II,2009-06-23,"Overlord II, sequel to the critically acclaimed cult hit, sees the return of the chaotic Minions and their new Dark Master. Bigger, badder and more beautifully destructive, Overlord 2 has a Glorious Empire to smash, a massive Netherworld to revive, Minion mounts to mobilize, a trio of mistresses to woo, War Machines to crush opposition and lots of cute creatures to, err... murder (and a mini-map)",3.330769230769231,"Triumph Studios,Codemasters","Windows PC,Xbox 360,PlayStation 3","Adventure,Brawler,RPG,Strategy",2009
1047318,Anno 1404,2009-06-23,"Anno 1404 is a city-building and economic simulation game with real-time strategy elements. Released in 2009, it was developed by Related Designs, produced by Blue Byte, and published by Ubisoft. Though the game centers on a series of fictional events, the overall concept of the storyline is based upon real life aspects of medieval and renaissance history such as the Crusades, advancements in gothic architecture, construction of cathedrals, and hanseatic trade involving the rise of patrician merchants and early forms of capitalism.",3.8089285714285714,"Ubisoft Entertainment,Blue Byte Software",Windows PC,"Adventure,Real Time Strategy,Simulator,Strategy",2009
1047319,Spore: Galactic Adventures,2009-06-23,"Get out of your starship and turn your Spore creatures into legendary Space Captains. For the first time, beam down with your allies to take on action-packed, planetside adventures. Complete quests, collect rewards, and even create and share your own missions.",3.633217993079585,"Maxis,Electronic Arts","Windows PC,Mac","Adventure,Simulator,Strategy",2009
1047323,The Conduit,2009-06-23,"As Washington D.C. is embroiled in chaos, Secret Service agent Michael Ford finds himself recruited by a mysterious organization known as The Trust, and is quickly caught up in a national crisis, an alien invasion and a web of conspiracies that date back hundreds of years. Now you must help him learn to use bizarre new weapons, battle deadly aliens, discover ancient secrets, and save the world... if you can figure out who you can trust...",2.66839378238342,"Sega,War Drum Studios","Android,Wii","Puzzle,Shooter",2009
1047324,Overlord: Dark Legend,2009-06-23,"Dark Legend is a spinoff of the 2007 video game Overlord, and is set as a prequel. The gameplay is similar to Overlord, but presents some differences. While the game does not have several features of the original game or its sequel, Overlord II, it offers some new content and a new gameplay style taking advantage of the Wii controller. Reviews of the game are mixed: praising the humour, story, and controls of the game, but finding problems with the animation, short game length, and lack of complexity or difficulty.",3.0,"Climax Studios,Codemasters",Wii,"Adventure,Brawler",2009
1047327,Pokémon Flora Sky,2009-06-23,A Rom hack of Pokémon Emerald.,3.1544117647058822,Sky,Game Boy Advance,"Adventure,RPG,Strategy",2009
1047330,Transformers: Revenge of the Fallen,2009-06-23,"Transformers: Revenge of the Fallen is set a few years after the defeat of Megatron in the first game. The game is a linear third-person shooter that puts the player in control of many of the main characters from the movie, shifting between both Autobot and Decepticon factions.",2.609625668449198,"Activision,Luxoflux","Windows PC,Xbox 360,PlayStation 3,Nintendo DS,Wii,PlayStation 2,PlayStation Portable","Adventure,Shooter",2009
1047334,Fallout 3: Point Lookout,2009-06-23,"Buy a ticket and hop onboard the Duchess Gambit, as Tobar the Ferryman takes you to the strange seaside town of Point Lookout. What secrets does the dilapidated boardwalk hold? Who lives in the sprawling mansion? Why is the Punga Fruit so important? And what horrors lie in the depths of the murky swamp? Point Lookout is the most open-ended DLC yet, and allows you to explore an entirely new and expansive gameplay area any way you’d like. A completely new quest line allows you uncover the town’s hidden secrets, and wield powerful new weapons like the Double-Barrel Shotgun against the swamp’s dangerous, and deformed, denizens. So venture to Point Lookout, if you dare. Just pray it’s not a one-way trip.",3.4127747252747254,"Bethesda Game Studios,Bethesda Softworks","Windows PC,Xbox 360,PlayStation 3","RPG,Shooter",2009
1047337,Dragon Quest Wars,2009-06-24,"Dragon Quest Wars is a turn-based strategy game played out across a number of quick and challenging rounds. The player will pick four monster playing pieces to battle on their team, with Dragon Quest superstars Slime, Dracky, Hammerhood, Healslime, Chimaera and Golem all available to choose from. Played across a table-top style arena the ultimate aim of the game is to battle and defend against the opposing team to advance to the other side of the arena.",2.41,"Square Enix Product Development Division 9,Square Enix",Nintendo DSi,"Card & Board Game,Quiz/Trivia,RPG,Strategy",2009
1047341,Record of Agarest War Zero,2009-06-25,Agarest: Generations of War Zero is an adventure fantasy rpg.,2.8617021276595747,"Aksys Games,Hyper-Devbox Japan","Windows PC,Android,Xbox 360,iOS,PlayStation 3","Adventure,Fighting,Puzzle,RPG,Strategy,Tactical",2009
1047353,Battlefield Heroes,2009-06-25,"A cartoon-style Play 4 Free shooter that brings classic Battlefield gameplay to an all new mass audience. Developed by DICE in Stockholm, the game's fun cartoon-style graphics and gameplay caters to players of all skill levels.",2.8337950138504153,"EA Digital Illusions CE,Electronic Arts",Windows PC,Shooter,2009
1047364,Vanguard Princess,2009-06-26,"Government experiments on a young girl triggered a cosmic shock wave that gifted many young girls with mystical powers. She re-emerges into the world and vows to destroy all of mankind in an act of revenge. A brave group of girls who embraced their powers head to the battlefield to confront her; not just for the sake of the world, but to pursue their own personal motives and dreams.",2.6048387096774195,"eigoMANGA,Tomoaki Sugeno",Windows PC,"Arcade,Fighting,Indie",2009
1047419,Hatsune Miku: Project Diva,2009-07-02,"Hatsune Miku: Project Diva is a rhythm game and the first game in the Project Diva series. The game primarily makes use of Vocaloids, a series of singing synthesizer software, and the songs created using these Vocaloids most notably the virtual-diva Vocaloid Hatsune Miku. The game is the first video game to utilize the Vocaloid software developed by the Yamaha Corporation. In addition, Sega has released Hatsune Miku: Project Diva Dreamy Theater, a downloadable game on the PlayStation Network for the PlayStation 3. It allows players to play Project Diva on the PlayStation 3 with updated visuals though it requires the PlayStation Portable to be plugged into the PlayStation 3 via a USB cable.",3.4679633867276887,"Sega Corporation,Sega","PlayStation 3,PlayStation Portable",Music,2009
1047421,Trine,2009-07-03,Trine is a physics-based action game where three characters allow clever solutions to challenges created by hazardous puzzles and threatening enemies. The gameplay is based on fully interactive physics – each character's different abilities and tactics can be used to invent new ways to overcome obstacles and save the kingdom.,3.1582375478927203,"Nobilis,Frozenbyte","Windows PC,Mac,Wii U,Linux,PlayStation 3","Adventure,Indie,Platform,Puzzle",2009
1047429,Bit.Trip Core,2009-07-06,"Bit.Trip Core visits a darker place in CommanderVideo's saga, taking the player into unfamiliar territory as they use NES-style controls to blast their way through the barrage of Beats in this rhythm-music adventure.",2.8465346534653464,"Gaijin Games,QubicGames S.A.","Windows PC,Mac,Wii,Nintendo 3DS,Nintendo Switch","Arcade,Indie,Music,Puzzle,Shooter",2009
1047432,Tales of Monkey Island,2009-07-07,"The legendary series returns from Davy Jones' locker and onto your screen with lush 3D environments, rip-roaring humour, and Guybrush Threepwood himself!",3.4253164556962026,"Telltale Games,LucasArts","Windows PC,Mac,iOS,PlayStation 3,Wii","Adventure,Point-and-Click,Puzzle",2009
1047436,Tales of Monkey Island: Chapter 1 - Launch of the Screaming Narwhal,2009-07-07,"A new Monkey Island adventure dawns with Guybrush Threepwood in a typically tight spot. With his beloved (if a little stubborn) wife Elaine having been kidnapped by zombie pirate LeChuck, Guybrush sets out on a collision course with his old foe to settle things once and for all.",3.358974358974359,Telltale Games,"Windows PC,Wii","Adventure,Point-and-Click,RPG",2009
1047438,The Bigs 2,2009-07-07,"The BIGS 2 is an arcade-style baseball game that is less focused on the intricate details of the game and more on the actual gameplay, proven by the inclusion of power-ups and turbos during gameplay. All 30 teams from MLB and their stadiums are included, as well as their player rosters. The Wii version of this game is controlled by flicking the Wii remote and Nunchuk. These motion controls include drumming the remote and nunchuk when trying to speed up and using the remote as a bat when hitting.",3.6982758620689653,"2K Sports,Blue Castle Games","Xbox 360,PlayStation 3,Wii,PlayStation 2,PlayStation Portable",Sport,2009
1047440,Battlefield 1943,2009-07-08,"Using the Frostbite engine, Battlefield 1943 takes players back to WWII. The game offers hours of 24 player multiplayer action over three classic and tropic locations; Wake Island, Guadalcanal and Iwo Jima. Delivering the award-winning through-the-gun and vehicle warfare online experience DICE is best recognized for, Battlefield 1943 has players battling in ruthless aerial dog fights and intense trench combat.",3.2621654501216546,"Electronic Arts,EA Digital Illusions CE","Xbox 360,PlayStation 3",Shooter,2009
1047463,Dragon Quest IX: Sentinels of the Starry Skies,2009-07-11,"In Dragon Quest IX: Sentinels of the Starry Skies, players begin their adventure as a city guardian who is sent to retrieve a sacred trees fruits, which have the power to grant wishes. Players travel the world, conquer fearsome monsters and unravel an epic storyline. During their journey, players will encounter mighty opponents in fast-paced battles, and also interact with a colorful cast of characters.",3.956787224048849,"Bird Studio,Square Enix",Nintendo DS,RPG,2009
1047475,NCAA Football 10,2009-07-14,"NCAA Football 10 is a college football video game created by EA Sports. It is the successor to NCAA Football 09 in the NCAA Football series. It was released on July 14, 2009 for the Xbox 360, PS3, PSP, and PlayStation 2 consoles. Brian Johnson, Brian Orakpo, Mark Sanchez, and Michael Crabtree were the cover athletes for the game.",3.2065217391304346,"EA Sports,EA Orlando","Xbox 360,PlayStation 3,PlayStation 2,PlayStation Portable","Simulator,Sport",2009
1047484,The Secret of Monkey Island: Special Edition,2009-07-15,"Relive the swashbuckling humorous misadventures of the wannabe pirate Guybrush Threepwood! Back by popular demand, The Secret of Monkey Island: Special Edition faithfully re-imagines the internationally-acclaimed classic game. The game's twisty plot leads our naive hero on a hilarious, swash-buckling search for the fabled secret of Monkey Island. Tales of pirate wealth lure him to the port of Mêlée with high hopes, no money, and insatiable curiosity. If clever enough, he will win the confidence of Mêlée's pirates and find himself blown by the winds of fate toward the terrifying and legendary Monkey Island - an adventure that would chill the bones of even the most bloodthirsty buccaneer.",3.926585577758471,"Aspyr Media,LucasArts","Windows PC,Mac,Xbox 360,iOS,PlayStation 3","Adventure,Point-and-Click,Puzzle",2009
